|localhost:4500|GET|/.env|{}|{}|{"b":10,"bv":"81.0.4044.129","o":24,"ov":"x86_64","d":"","v":"","c":2,"i":""}
|localhost:4500|POST|/apiv1/inventory/updatebbnlboxinvntrydtls|{"data":{"adhr_nu":931008547690,"actvn_dt":null,"agnt_id":156000058,"apsf_unq_id":0,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_cycle_id":0,"blng_dstrct_id":26,"blng_eml1_tx":"","blng_house_flat_no":"chennavaripalem","blng_lnd_nu":null,"blng_lcly_tx":"chennavaripalem","blng_mndl_id":17,"blng_buildingname":"chennavaripalem","blng_pn_cd":517541,"blng_ste_id":0,"blng_std_cd":8576,"blng_streetname":"","blng_vlge_id":13236,"blble_caf_in":0,"caf_type_id":1,"cnctn_sts_id":1,"cst_at":"291.00","cpe_pop_id":928,"crnt_caf_sts_id":1,"crnt_pckge_id":"79","custInfo":{"adhr_nu":931008547690,"actvn_dt":null,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_dstrct_id":26,"blng_eml1_tx":"","blng_house_flat_no":"chennavaripalem","blng_lnd_nu":null,"blng_lcly_tx":"chennavaripalem","blng_mndl_id":17,"blng_buildingname":"chennavaripalem","blng_pn_cd":517541,"blng_ste_id":1,"blng_std_cd":8576,"blng_streetname":"","blng_vlge_id":13236,"custmrTyp":"","dob_dt":"1992-01-26","frst_nm":"dilipkumar","frqncy_id":1,"gndr_id":1,"instl_buildingname":"chennavaripalem","instl_chk_ind":false,"instl_house_flat_no":"chennavaripalem","instl_pincode":517541,"instl_state":1,"instl_streetname":"","lst_nm":"t","loc_dstrct_id":26,"loc_eml1_tx":"","loc_lnd_nu":null,"loc_lmdle1_nu":"9505066386","loc_lcly_tx":"chennavaripalem","loc_mndl_id":17,"loc_std_cd":8576,"loc_vlge_id":13236,"mdlr_nm":"","mbl_nu":9505066386,"pan_nu":"","pop_id":928,"rltve_nm":"","tle_nm":"Mr"},"custmrTyp":"","dob_dt":"1992-01-26","dprmnt_id":0,"efcte_dt":"2016-10-18","enty_sts_id":1,"expry_dt":"9999-12-31","frst_nm":"dilipkumar","frqncy_id":1,"gndr_id":1,"inst_amt":"","instl_buildingname":"chennavaripalem","instl_chk_ind":true,"instl_house_flat_no":"chennavaripalem","instl_pincode":517541,"instl_state":1,"instl_streetname":"","iptv_bx_amt":null,"iptv_bx_emi":"0","iptv_bx_own":"No","iptv_bx_srl_num":"MK4RRRG431J0750","iptv_bx_up_amt":"0","iptv_mac_addr_tx":"9C:65:EE:4B:AF:EC","iptv_mdl":"IPTV Basic Box-UPF:0","iptv_stpbx_id":957001015,"lst_nm":"t","lat":0,"lvl1_slt":1,"lvl2_slt":1,"lvl3_slt":8,"lg_id":"lag::","loc_eml1_tx":"","loc_lmdle1_nu":"9505066386","loc_lcly_tx":"chennavaripalem","loc_dstrct_id":26,"loc_lnd_nu":null,"loc_mndl_id":17,"loc_std_cd":8576,"loc_vlge_id":13236,"lng":0,"mdlr_nm":"","mbl_nu":"9505066386","olt_acs_nde_id":"222085","olt_crd_nu":1,"olt_id":52001150,"olt_ip_addr_tx":"172.16.222.85","olt_prt_nm":4,"olt_prt_id":53009211,"olt_prt_splt_tx":"1-1-8","olt_srl_nu":"MR310WG387A2797","onu_amt":"50","onu_emi":"50","onu_id":8,"onu_mac_addr_tx":"9C:65:EE:52:98:A9","onu_mdl":"DSN-COMBO","onu_own":0,"onu_srl_nu":"DSNW265298a8","onu_stpbx_id":957000994,"onu_up_frmt_amt":"0","orgsn_cd":"","pan_nu":"","pop_id":928,"prnt_cstmr_id":0,"prv_Dtls":{"accessId":"9c65.ee52.98a99c65.ee52.98a9","address":"chennavaripalem,,chennavaripalem","admin":"1","card":1,"contactno":"9505066386","countryCode":"INDIA","countryISO2":"IN","districtCode":"Tirupati","downstreamTrafficProfileName":" ","emailid":"","fec":"true","firstname":"dilipkumar","fup":"7Mbps_UP_20Mbps_DOWN","identityProofId":0,"ipAddress":"172.16.222.85","lastname":"t","mandal":"VARADAIAHPALEM","name":"","nativeVlan":false,"networkServiceName":"HSI","olt_srl_nu":"MR310WG387A2797","onuId":8,"partnerCode":"LMO2003384","profileName":"DSN-COMBO","registerType":"1","serialNumber":"44534E57265298A8","srvcs":[{"chrge_at":0,"cre_srvce_id":2,"gst_at":0,"srvcpk_id":62,"srvcpk_nm":"Free To Air"},{"chrge_at":0,"cre_srvce_id":3,"gst_at":0,"srvcpk_id":31,"srvcpk_nm":"Basic VOIP Services"},{"chrge_at":246.61,"cre_srvce_id":1,"gst_at":44.39,"srvcpk_id":12,"srvcpk_nm":"20Mbps-150GB-2Mbps"}],"stateCode":"AP","swUpgradeMode":"2","tp":4,"tps":["2"],"upstreamTrafficProfileName":"APSFL_7mbps 4474","village":"VARADAIAHPALEM","aghra_cd":"172.16.222.85-1-12-8-HSI","adjstdPrt":12,"aaa_cd":"lag:222085:1:4:8","crps_mdlwr_in":1,"ds_mdlwr_in":1,"vndr":1,"ztevlan":null,"iptv_crnt_pckge_id":"79","newFup":"7Mbps_UP_20Mbps_DOWN","servicepacks":[{"servicepack":"Free To Air","expirydate":"29991231"}],"ZTEstatus":false,"adhr_nu":931008547690,"actvn_dt":null,"agnt_id":156000058,"apsf_unq_id":0,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_cycle_id":0,"blng_dstrct_id":26,"blng_eml1_tx":"","blng_house_flat_no":"chennavaripalem","blng_lnd_nu":null,"blng_lcly_tx":"chennavaripalem","blng_mndl_id":17,"blng_buildingname":"chennavaripalem","blng_pn_cd":517541,"blng_ste_id":0,"blng_std_cd":8576,"blng_streetname":"","blng_vlge_id":13236,"blble_caf_in":0,"caf_type_id":1,"cnctn_sts_id":1,"cst_at":"291.00","cpe_pop_id":928,"crnt_caf_sts_id":1,"crnt_pckge_id":"79","custInfo":{"adhr_nu":931008547690,"actvn_dt":null,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_dstrct_id":26,"blng_eml1_tx":"","blng_house_flat_no":"chennavaripalem","blng_lnd_nu":null,"blng_lcly_tx":"chennavaripalem","blng_mndl_id":17,"blng_buildingname":"chennavaripalem","blng_pn_cd":517541,"blng_ste_id":1,"blng_std_cd":8576,"blng_streetname":"","blng_vlge_id":13236,"custmrTyp":"","dob_dt":"1992-01-26","frst_nm":"dilipkumar","frqncy_id":1,"gndr_id":1,"instl_buildingname":"chennavaripalem","instl_chk_ind":false,"instl_house_flat_no":"chennavaripalem","instl_pincode":517541,"instl_state":1,"instl_streetname":"","lst_nm":"t","loc_dstrct_id":26,"loc_eml1_tx":"","loc_lnd_nu":null,"loc_lmdle1_nu":"9505066386","loc_lcly_tx":"chennavaripalem","loc_mndl_id":17,"loc_std_cd":8576,"loc_vlge_id":13236,"mdlr_nm":"","mbl_nu":9505066386,"pan_nu":"","pop_id":928,"rltve_nm":"","tle_nm":"Mr"},"custmrTyp":"","dob_dt":"1992-01-26","dprmnt_id":0,"efcte_dt":"2016-10-18","enty_sts_id":1,"expry_dt":"9999-12-31","frst_nm":"dilipkumar","frqncy_id":1,"gndr_id":1,"inst_amt":"","instl_buildingname":"chennavaripalem","instl_chk_ind":true,"instl_house_flat_no":"chennavaripalem","instl_pincode":517541,"instl_state":1,"instl_streetname":"","iptv_bx_amt":null,"iptv_bx_emi":"0","iptv_bx_own":"No","iptv_bx_srl_num":"MK4RRRG431J0750","iptv_bx_up_amt":"0","iptv_mac_addr_tx":"9C:65:EE:4B:AF:EC","iptv_mdl":"IPTV Basic Box-UPF:0","iptv_stpbx_id":957001015,"lst_nm":"t","lat":0,"lvl1_slt":1,"lvl2_slt":1,"lvl3_slt":8,"lg_id":"lag::","loc_eml1_tx":"","loc_lmdle1_nu":"9505066386","loc_lcly_tx":"chennavaripalem","loc_dstrct_id":26,"loc_lnd_nu":null,"loc_mndl_id":17,"loc_std_cd":8576,"loc_vlge_id":13236,"lng":0,"mdlr_nm":"","mbl_nu":"9505066386","olt_acs_nde_id":"222085","olt_crd_nu":1,"olt_id":52001150,"olt_ip_addr_tx":"172.16.222.85","olt_prt_nm":4,"olt_prt_id":53009211,"olt_prt_splt_tx":"1-1-8","onu_amt":"50","onu_emi":"50","onu_id":8,"onu_mac_addr_tx":"9C:65:EE:52:98:A9","onu_mdl":"DSN-COMBO","onu_own":0,"onu_srl_nu":"DSNW265298a8","onu_stpbx_id":957000994,"onu_up_frmt_amt":"0","orgsn_cd":"","pan_nu":"","pop_id":928,"prnt_cstmr_id":0,"prv_Dtls":"[Circular ~.data.prv_Dtls]","rltve_nm":"","splt_id":59264585,"status":1,"tel_cns":"0","tle_nm":"Mr","aghora_cd":"172.16.222.85-1-12-8","prpd_in":1,"hsi_prfl_tx":"7Mbps_UP_20Mbps_DOWN","ott_pckge_nm":null,"ott_price":null,"cafNumber":200274198},"rltve_nm":"","splt_id":59264585,"status":1,"tel_cns":1,"tle_nm":"Mr","aghra_cd":"172.16.222.85-1-12-8-HSI","aghora_cd":"172.16.222.85-1-12-8","aaa_cd":"lag:222085:1:4:8","prpd_in":1,"hsi_prfl_tx":"7Mbps_UP_20Mbps_DOWN"},"caf_id":200274198,"user":{"frst_nm":null,"pswrd_encrd_tx":"7c222fb2927d828af22f592134e8932480637c0d","wallet_flag":1,"prpd_flag":1,"lst_nm":null,"mrcht_id":1,"mrcht_nm":"Dreamstep Software Innovations","mrcht_usr_id":163014584,"pwd_chngd_in":1,"chng_lg_in":0,"hyrchy_id":null,"hyrchy_grp_id":null,"admn_in":0,"mrcht_usr_nm":"LMO2003384","mbl_nu":null,"orgn_id":null,"dprts_id":null,"dsgn_id":null,"usr_ctgry_nm":"LMO","usr_ctgry_id":8,"usr_ctgry_ky":156000058,"sde_mnu_prfl_id":2000001,"mnu_prfle_id":5,"rpt_prfle_id":41,"stp_prfle_id":23,"lmo_org_nm":"SRI MACHALAMMA CABLE TV NETWORK","lmo_cd":"LMO2003384","mso_cd":"MSO2001999","app":"app","cmpnt_id":2,"user_id":163014584,"aud":"http://dreamstep.com","iss":"Dreamstep","sub":"163014584_user","iat":1706228272,"exp":1706239072,"jti":"18"}}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"200818- SANGAM JAGARLAMUDI GP","mobile_num":"9121101448,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.5"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"200078-Chebrolu GP","mobile_num":"9121101448,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.3"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"199028-KAMANAGARURU","mobile_num":"9989211433,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.159"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"200235-KAKUMANU GP","mobile_num":"9121101448,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.191"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"212408-G.SEETHARAMPURAM GP","mobile_num":"7995054948,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.210.245"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"212408-G.SEETHARAMPURAM GP","mobile_num":"7995054948,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.210.245"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/inventory/updatebbnlboxinvntrydtls|{"data":{"adhr_nu":466123755650,"actvn_dt":null,"agnt_id":156000058,"apsf_unq_id":0,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_cycle_id":0,"blng_dstrct_id":26,"blng_eml1_tx":"","blng_house_flat_no":"chennavaripalem","blng_lnd_nu":null,"blng_lcly_tx":"chennavaripalem","blng_mndl_id":17,"blng_buildingname":"chennavaripalem","blng_pn_cd":517541,"blng_ste_id":0,"blng_std_cd":8576,"blng_streetname":"","blng_vlge_id":13236,"blble_caf_in":0,"caf_type_id":1,"cnctn_sts_id":1,"cst_at":"291.00","cpe_pop_id":928,"crnt_caf_sts_id":1,"crnt_pckge_id":"79","custInfo":{"adhr_nu":466123755650,"actvn_dt":null,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_dstrct_id":26,"blng_eml1_tx":"","blng_house_flat_no":"chennavaripalem","blng_lnd_nu":null,"blng_lcly_tx":"chennavaripalem","blng_mndl_id":17,"blng_buildingname":"chennavaripalem","blng_pn_cd":517541,"blng_ste_id":1,"blng_std_cd":8576,"blng_streetname":"","blng_vlge_id":13236,"custmrTyp":"","dob_dt":"1989-01-26","frst_nm":"dinesh","frqncy_id":1,"gndr_id":1,"instl_buildingname":"chennavaripalem","instl_chk_ind":false,"instl_house_flat_no":"chennavaripalem","instl_pincode":517541,"instl_state":1,"instl_streetname":"","lst_nm":"m","loc_dstrct_id":26,"loc_eml1_tx":"","loc_lnd_nu":null,"loc_lmdle1_nu":"9030223436","loc_lcly_tx":"chennavaripalem","loc_mndl_id":17,"loc_std_cd":8576,"loc_vlge_id":13236,"mdlr_nm":"","mbl_nu":9030223436,"pan_nu":"","pop_id":928,"rltve_nm":"","tle_nm":"Mr"},"custmrTyp":"","dob_dt":"1989-01-26","dprmnt_id":0,"efcte_dt":"2016-10-18","enty_sts_id":1,"expry_dt":"9999-12-31","frst_nm":"dinesh","frqncy_id":1,"gndr_id":1,"inst_amt":"","instl_buildingname":"chennavaripalem","instl_chk_ind":true,"instl_house_flat_no":"chennavaripalem","instl_pincode":517541,"instl_state":1,"instl_streetname":"","iptv_bx_amt":null,"iptv_bx_emi":"0","iptv_bx_own":"No","iptv_bx_srl_num":"MK4RRRG431J1307","iptv_bx_up_amt":"0","iptv_mac_addr_tx":"9C:65:EE:4B:B2:19","iptv_mdl":"IPTV Basic Box-UPF:0","iptv_stpbx_id":957001014,"lst_nm":"m","lat":0,"lvl1_slt":1,"lvl2_slt":2,"lvl3_slt":1,"lg_id":"lag::","loc_eml1_tx":"","loc_lmdle1_nu":"9030223436","loc_lcly_tx":"chennavaripalem","loc_dstrct_id":26,"loc_lnd_nu":null,"loc_mndl_id":17,"loc_std_cd":8576,"loc_vlge_id":13236,"lng":0,"mdlr_nm":"","mbl_nu":"9030223436","olt_acs_nde_id":"222085","olt_crd_nu":1,"olt_id":52001150,"olt_ip_addr_tx":"172.16.222.85","olt_prt_nm":4,"olt_prt_id":53009211,"olt_prt_splt_tx":"1-2-1","olt_srl_nu":"MR310WG387A2797","onu_amt":"50","onu_emi":"50","onu_id":9,"onu_mac_addr_tx":"9C:65:EE:52:AA:11","onu_mdl":"DSN-COMBO","onu_own":0,"onu_srl_nu":"DSNW2652aa10","onu_stpbx_id":957000995,"onu_up_frmt_amt":"0","orgsn_cd":"","pan_nu":"","pop_id":928,"prnt_cstmr_id":0,"prv_Dtls":{"accessId":"9c65.ee52.aa119c65.ee52.aa11","address":"chennavaripalem,,chennavaripalem","admin":"1","card":1,"contactno":"9030223436","countryCode":"INDIA","countryISO2":"IN","districtCode":"Tirupati","downstreamTrafficProfileName":" ","emailid":"","fec":"true","firstname":"dinesh","fup":"7Mbps_UP_20Mbps_DOWN","identityProofId":0,"ipAddress":"172.16.222.85","lastname":"m","mandal":"VARADAIAHPALEM","name":"","nativeVlan":false,"networkServiceName":"HSI","olt_srl_nu":"MR310WG387A2797","onuId":9,"partnerCode":"LMO2003384","profileName":"DSN-COMBO","registerType":"1","serialNumber":"44534E572652AA10","srvcs":[{"chrge_at":0,"cre_srvce_id":2,"gst_at":0,"srvcpk_id":62,"srvcpk_nm":"Free To Air"},{"chrge_at":0,"cre_srvce_id":3,"gst_at":0,"srvcpk_id":31,"srvcpk_nm":"Basic VOIP Services"},{"chrge_at":246.61,"cre_srvce_id":1,"gst_at":44.39,"srvcpk_id":12,"srvcpk_nm":"20Mbps-150GB-2Mbps"}],"stateCode":"AP","swUpgradeMode":"2","tp":4,"tps":["2"],"upstreamTrafficProfileName":"APSFL_7mbps 4474","village":"VARADAIAHPALEM","aghra_cd":"172.16.222.85-1-12-9-HSI","adjstdPrt":12,"aaa_cd":"lag:222085:1:4:9","crps_mdlwr_in":1,"ds_mdlwr_in":1,"vndr":1,"ztevlan":null,"iptv_crnt_pckge_id":"79","newFup":"7Mbps_UP_20Mbps_DOWN","servicepacks":[{"servicepack":"Free To Air","expirydate":"29991231"}],"ZTEstatus":false,"adhr_nu":466123755650,"actvn_dt":null,"agnt_id":156000058,"apsf_unq_id":0,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_cycle_id":0,"blng_dstrct_id":26,"blng_eml1_tx":"","blng_house_flat_no":"chennavaripalem","blng_lnd_nu":null,"blng_lcly_tx":"chennavaripalem","blng_mndl_id":17,"blng_buildingname":"chennavaripalem","blng_pn_cd":517541,"blng_ste_id":0,"blng_std_cd":8576,"blng_streetname":"","blng_vlge_id":13236,"blble_caf_in":0,"caf_type_id":1,"cnctn_sts_id":1,"cst_at":"291.00","cpe_pop_id":928,"crnt_caf_sts_id":1,"crnt_pckge_id":"79","custInfo":{"adhr_nu":466123755650,"actvn_dt":null,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_dstrct_id":26,"blng_eml1_tx":"","blng_house_flat_no":"chennavaripalem","blng_lnd_nu":null,"blng_lcly_tx":"chennavaripalem","blng_mndl_id":17,"blng_buildingname":"chennavaripalem","blng_pn_cd":517541,"blng_ste_id":1,"blng_std_cd":8576,"blng_streetname":"","blng_vlge_id":13236,"custmrTyp":"","dob_dt":"1989-01-26","frst_nm":"dinesh","frqncy_id":1,"gndr_id":1,"instl_buildingname":"chennavaripalem","instl_chk_ind":false,"instl_house_flat_no":"chennavaripalem","instl_pincode":517541,"instl_state":1,"instl_streetname":"","lst_nm":"m","loc_dstrct_id":26,"loc_eml1_tx":"","loc_lnd_nu":null,"loc_lmdle1_nu":"9030223436","loc_lcly_tx":"chennavaripalem","loc_mndl_id":17,"loc_std_cd":8576,"loc_vlge_id":13236,"mdlr_nm":"","mbl_nu":9030223436,"pan_nu":"","pop_id":928,"rltve_nm":"","tle_nm":"Mr"},"custmrTyp":"","dob_dt":"1989-01-26","dprmnt_id":0,"efcte_dt":"2016-10-18","enty_sts_id":1,"expry_dt":"9999-12-31","frst_nm":"dinesh","frqncy_id":1,"gndr_id":1,"inst_amt":"","instl_buildingname":"chennavaripalem","instl_chk_ind":true,"instl_house_flat_no":"chennavaripalem","instl_pincode":517541,"instl_state":1,"instl_streetname":"","iptv_bx_amt":null,"iptv_bx_emi":"0","iptv_bx_own":"No","iptv_bx_srl_num":"MK4RRRG431J1307","iptv_bx_up_amt":"0","iptv_mac_addr_tx":"9C:65:EE:4B:B2:19","iptv_mdl":"IPTV Basic Box-UPF:0","iptv_stpbx_id":957001014,"lst_nm":"m","lat":0,"lvl1_slt":1,"lvl2_slt":2,"lvl3_slt":1,"lg_id":"lag::","loc_eml1_tx":"","loc_lmdle1_nu":"9030223436","loc_lcly_tx":"chennavaripalem","loc_dstrct_id":26,"loc_lnd_nu":null,"loc_mndl_id":17,"loc_std_cd":8576,"loc_vlge_id":13236,"lng":0,"mdlr_nm":"","mbl_nu":"9030223436","olt_acs_nde_id":"222085","olt_crd_nu":1,"olt_id":52001150,"olt_ip_addr_tx":"172.16.222.85","olt_prt_nm":4,"olt_prt_id":53009211,"olt_prt_splt_tx":"1-2-1","onu_amt":"50","onu_emi":"50","onu_id":9,"onu_mac_addr_tx":"9C:65:EE:52:AA:11","onu_mdl":"DSN-COMBO","onu_own":0,"onu_srl_nu":"DSNW2652aa10","onu_stpbx_id":957000995,"onu_up_frmt_amt":"0","orgsn_cd":"","pan_nu":"","pop_id":928,"prnt_cstmr_id":0,"prv_Dtls":"[Circular ~.data.prv_Dtls]","rltve_nm":"","splt_id":59264586,"status":1,"tel_cns":"0","tle_nm":"Mr","aghora_cd":"172.16.222.85-1-12-9","prpd_in":1,"hsi_prfl_tx":"7Mbps_UP_20Mbps_DOWN","ott_pckge_nm":null,"ott_price":null,"cafNumber":200274199},"rltve_nm":"","splt_id":59264586,"status":1,"tel_cns":1,"tle_nm":"Mr","aghra_cd":"172.16.222.85-1-12-9-HSI","aghora_cd":"172.16.222.85-1-12-9","aaa_cd":"lag:222085:1:4:9","prpd_in":1,"hsi_prfl_tx":"7Mbps_UP_20Mbps_DOWN"},"caf_id":200274199,"user":{"frst_nm":null,"pswrd_encrd_tx":"7c222fb2927d828af22f592134e8932480637c0d","wallet_flag":1,"prpd_flag":1,"lst_nm":null,"mrcht_id":1,"mrcht_nm":"Dreamstep Software Innovations","mrcht_usr_id":163014584,"pwd_chngd_in":1,"chng_lg_in":0,"hyrchy_id":null,"hyrchy_grp_id":null,"admn_in":0,"mrcht_usr_nm":"LMO2003384","mbl_nu":null,"orgn_id":null,"dprts_id":null,"dsgn_id":null,"usr_ctgry_nm":"LMO","usr_ctgry_id":8,"usr_ctgry_ky":156000058,"sde_mnu_prfl_id":2000001,"mnu_prfle_id":5,"rpt_prfle_id":41,"stp_prfle_id":23,"lmo_org_nm":"SRI MACHALAMMA CABLE TV NETWORK","lmo_cd":"LMO2003384","mso_cd":"MSO2001999","app":"app","cmpnt_id":2,"user_id":163014584,"aud":"http://dreamstep.com","iss":"Dreamstep","sub":"163014584_user","iat":1706228556,"exp":1706239356,"jti":"4"}}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"234756-LINGAMGUNTA GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.216.5"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"234757-PEDAKOTHAPALLI GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.216.7"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"212042-K.KOTAPADU GP","mobile_num":"9395144391,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.211.151"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"212421-METTAVALSA GP","mobile_num":"7995054948,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.210.239"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"212421-METTAVALSA GP","mobile_num":"7995054948,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.210.239"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"212424-PARADHI GP","mobile_num":"7995054948,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.210.243"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"212424-PARADHI GP","mobile_num":"7995054948,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.210.243"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"234755-EDUGUNDLAPADU GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.216.3"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"212422-NARAYANNAPPAVALASA GP","mobile_num":"7995054948,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.210.247"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"212422-NARAYANNAPPAVALASA GP","mobile_num":"7995054948,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.210.247"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"200241-PANDRAPADU GP","mobile_num":"9121101448,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.195"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"200805-CHAVAVARIPALEM DASAN OL","mobile_num":"9121101448,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.43"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"200844-DUNDIPALEM DASAN OLT BB","mobile_num":"8523064793,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.11"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":" 200076-THOTLAPALEM DASAN OLT ","mobile_num":"9121101448,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.71"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"200007-MULAPLEM GP","mobile_num":"8523064793,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.215.47"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"203584-ENAMADALA GP","mobile_num":"8977945137,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.201.185"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"200084-Cherukupalli GP","mobile_num":"8523064793,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.215.177"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
